frame,side,x,y,z,reach,height,root_rot_z
116,Right,-0.42026394605636597,-1.008929967880249,0.08638835698366165,0.8310260498814578,0.08638835698366165,-6.342718601226807
117,Left,0.28854846954345703,-1.3826508522033691,0.08734408766031265,0.8554890534417116,0.08734408766031265,-6.34515905380249
117,Right,-0.420451819896698,-1.0087411403656006,0.08638980984687805,0.8314555587567337,0.08638980984687805,-6.34515905380249
118,Left,0.2883540093898773,-1.38262939453125,0.08734399080276489,0.8547600658686793,0.08734399080276489,-6.347287654876709
118,Right,-0.4198850393295288,-1.008617877960205,0.08640238642692566,0.831561955780072,0.08640238642692566,-6.347287654876709
119,Left,0.28817886114120483,-1.3826124668121338,0.08734316378831863,0.8537827974899329,0.08734316378831863,-6.348613262176514
119,Right,-0.42101427912712097,-1.008934736251831,0.08637925982475281,0.8323998037927083,0.08637925982475281,-6.348613262176514
120,Left,0.28805845975875854,-1.382585883140564,0.08734253793954849,0.8525841800422598,0.08734253793954849,-6.349381923675537
120,Right,-0.42128580808639526,-1.0089387893676758,0.08637499809265137,0.8329952625881104,0.08637499809265137,-6.349381923675537
121,Left,0.287950724363327,-1.3825777769088745,0.08734175562858582,0.8513874477733311,0.08734175562858582,-6.349565029144287
121,Right,-0.4215448498725891,-1.0089081525802612,0.08636433631181717,0.8335256912080555,0.08636433631181717,-6.349565029144287
122,Left,0.287856787443161,-1.3825477361679077,0.08734017610549927,0.850057166031978,0.08734017610549927,-6.349893569946289
122,Right,-0.4217333495616913,-1.0089092254638672,0.08634501695632935,0.8338958773683528,0.08634501695632935,-6.349893569946289
123,Left,0.28774312138557434,-1.382534384727478,0.08733730018138885,0.8488584400667377,0.08733730018138885,-6.350064754486084
123,Right,-0.42194318771362305,-1.009045124053955,0.08633475005626678,0.8336339366167562,0.08633475005626678,-6.350064754486084
124,Left,0.28769028186798096,-1.3825709819793701,0.08733610808849335,0.8481117729752313,0.08733610808849335,-6.349772930145264
124,Right,-0.4220103919506073,-1.0090341567993164,0.08630812168121338,0.8336362167863748,0.08630812168121338,-6.349772930145264
125,Left,0.2875777781009674,-1.3826009035110474,0.08733460307121277,0.8475165427789114,0.08733460307121277,-6.3494462966918945
125,Right,-0.4220326244831085,-1.0088815689086914,0.08628907799720764,0.8335710311929168,0.08628907799720764,-6.3494462966918945
126,Left,0.28746363520622253,-1.38260817527771,0.08733413368463516,0.8471743031025851,0.08733413368463516,-6.348666191101074
126,Right,-0.42196229100227356,-1.0085766315460205,0.0862732008099556,0.834116795678152,0.0862732008099556,-6.348666191101074
127,Left,0.28745949268341064,-1.3825838565826416,0.08733426779508591,0.8473472757246782,0.08733426779508591,-6.346868515014648
127,Right,-0.4217674732208252,-1.0081859827041626,0.08625082671642303,0.8348960427390867,0.08625082671642303,-6.346868515014648
128,Left,0.28737664222717285,-1.3825618028640747,0.08733473718166351,0.8479385081828084,0.08733473718166351,-6.344743728637695
128,Right,-0.4217230975627899,-1.0078498125076294,0.08622369170188904,0.8354189246887187,0.08622369170188904,-6.344743728637695
129,Left,0.2873997390270233,-1.3825490474700928,0.08733614534139633,0.8486095684279075,0.08733614534139633,-6.3430352210998535
129,Right,-0.42176833748817444,-1.0077160596847534,0.08619982749223709,0.8358367141681088,0.08619982749223709,-6.3430352210998535
130,Left,0.2875283658504486,-1.3825368881225586,0.08733665943145752,0.8492600281798215,0.08733665943145752,-6.341817378997803
130,Right,-0.42200788855552673,-1.0077637434005737,0.08618538081645966,0.8358447110292538,0.08618538081645966,-6.341817378997803
131,Left,0.28767359256744385,-1.382504940032959,0.08733613044023514,0.8497940520469502,0.08733613044023514,-6.340419769287109
131,Right,-0.42238688468933105,-1.0080010890960693,0.08619086444377899,0.8354291573484133,0.08619086444377899,-6.340419769287109
132,Left,0.28837311267852783,-1.3833166360855103,0.08733637630939484,0.8506591647102997,0.08733637630939484,-6.339522838592529
132,Right,-0.4227742850780487,-1.0083545446395874,0.08620884269475937,0.8347445480852551,0.08620884269475937,-6.339522838592529
133,Left,0.2882576584815979,-1.382118582725525,0.08733236789703369,0.8506058407019532,0.08733236789703369,-6.3383026123046875
133,Right,-0.4231865704059601,-1.008897304534912,0.08624996244907379,0.8337111829664299,0.08624996244907379,-6.3383026123046875
134,Left,0.28813597559928894,-1.3823516368865967,0.08733068406581879,0.8508849160516186,0.08733068406581879,-6.336926460266113
134,Right,-0.4235527217388153,-1.009436845779419,0.08627575635910034,0.8326076136554724,0.08627575635910034,-6.336926460266113
135,Left,0.28830668330192566,-1.38235604763031,0.08733000606298447,0.8510457054347401,0.08733000606298447,-6.335019111633301
135,Right,-0.423861026763916,-1.0098601579666138,0.08630245178937912,0.8317300157179967,0.08630245178937912,-6.335019111633301
136,Left,0.28844916820526123,-1.3823424577713013,0.08733072131872177,0.8514574515442607,0.08733072131872177,-6.333490371704102
136,Right,-0.42415881156921387,-1.0101441144943237,0.08632215857505798,0.8310157630043815,0.08632215857505798,-6.333490371704102
137,Left,0.28861066699028015,-1.382328987121582,0.08733078837394714,0.8518864076876305,0.08733078837394714,-6.332149028778076
137,Right,-0.42434611916542053,-1.0102765560150146,0.08635689318180084,0.8304834812217847,0.08635689318180084,-6.332149028778076
138,Left,0.2888365685939789,-1.3823373317718506,0.08733333647251129,0.8528174506211835,0.08733333647251129,-6.331489562988281
138,Right,-0.42435142397880554,-1.01031494140625,0.08636076003313065,0.8302805182604394,0.08636076003313065,-6.331489562988281
139,Left,0.2890143096446991,-1.3823741674423218,0.08733536303043365,0.8540131168730309,0.08733536303043365,-6.331191062927246
139,Right,-0.42422786355018616,-1.010374665260315,0.08636599034070969,0.8298182608048265,0.08636599034070969,-6.331191062927246
140,Left,0.2891172468662262,-1.3824299573898315,0.08733811229467392,0.8555231425442555,0.08733811229467392,-6.331501483917236
140,Right,-0.42423176765441895,-1.0104070901870728,0.08635766804218292,0.8293010844529455,0.08635766804218292,-6.331501483917236
141,Left,0.28920799493789673,-1.3825010061264038,0.087340347468853,0.8563037459532492,0.087340347468853,-6.331892967224121
141,Right,-0.4242419898509979,-1.0104541778564453,0.08634793013334274,0.8292023756968759,0.08634793013334274,-6.331892967224121
142,Left,0.28936755657196045,-1.3825355768203735,0.0873410552740097,0.8566537362037702,0.0873410552740097,-6.332685470581055
142,Right,-0.42437124252319336,-1.0105472803115845,0.08634695410728455,0.8289739771201553,0.08634695410728455,-6.332685470581055
143,Left,0.28956761956214905,-1.3825616836547852,0.08734161406755447,0.8568173669316069,0.08734161406755447,-6.333695411682129
143,Right,-0.42441654205322266,-1.0106106996536255,0.0863441601395607,0.8286990001671903,0.0863441601395607,-6.333695411682129
144,Left,0.28981199860572815,-1.3825966119766235,0.08734158426523209,0.8566235429701862,0.08734158426523209,-6.335235118865967
144,Right,-0.42435482144355774,-1.0106537342071533,0.08633159846067429,0.8284066903136784,0.08633159846067429,-6.335235118865967
145,Left,0.2900952696800232,-1.3826342821121216,0.08734176307916641,0.8563590120442885,0.08734176307916641,-6.336552619934082
145,Right,-0.4241345226764679,-1.0106457471847534,0.08630798012018204,0.8283762550666849,0.08630798012018204,-6.336552619934082
146,Left,0.2903057932853699,-1.382653832435608,0.08734150975942612,0.856042612849239,0.08734150975942612,-6.3380208015441895
146,Right,-0.42376911640167236,-1.010530710220337,0.08627786487340927,0.8284204142807696,0.08627786487340927,-6.3380208015441895
147,Left,0.29037079215049744,-1.382658839225769,0.08734137564897537,0.85572476018273,0.08734137564897537,-6.3396100997924805
147,Right,-0.4233887791633606,-1.0102674961090088,0.08624361455440521,0.8287014799097577,0.08624361455440521,-6.3396100997924805
148,Left,0.2903934419155121,-1.3826451301574707,0.08734092116355896,0.8557361615944333,0.08734092116355896,-6.3414082527160645
148,Right,-0.42307206988334656,-1.0098680257797241,0.08623943477869034,0.8285489672741725,0.08623943477869034,-6.3414082527160645
149,Left,0.2902894616127014,-1.3826167583465576,0.08734088391065598,0.8560638317583231,0.08734088391065598,-6.342755317687988
149,Right,-0.4228360056877136,-1.00951087474823,0.08623434603214264,0.8282936144958178,0.08623434603214264,-6.342755317687988
150,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
150,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
151,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
151,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
152,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
152,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
153,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
153,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
154,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
154,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
155,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
155,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
156,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
156,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
157,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
157,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
158,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
158,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
159,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
159,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
160,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
160,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
161,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
161,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
162,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
162,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
163,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
163,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
164,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
164,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
165,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
165,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
166,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
166,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
167,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
167,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
168,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
168,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
169,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
169,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
170,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
170,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
171,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
171,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
172,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
172,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
173,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
173,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
174,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
174,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
175,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
175,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
176,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
176,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
177,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
177,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
178,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
178,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
179,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
179,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
180,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
180,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
181,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
181,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
182,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
182,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
183,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
183,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
184,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
184,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
185,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
185,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
186,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
186,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
187,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
187,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
188,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
188,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
189,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
189,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
190,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
190,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
191,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
191,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
192,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
192,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
193,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
193,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
194,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
194,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
195,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
195,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
196,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
196,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
197,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
197,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
198,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
198,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
199,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
199,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
200,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
200,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
201,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
201,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
202,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
202,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
203,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
203,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
204,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
204,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
205,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
205,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
206,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
206,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
207,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
207,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
208,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
208,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
209,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
209,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
210,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
210,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
211,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
211,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
212,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
212,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
213,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
213,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
214,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
214,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
215,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
215,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
216,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
216,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
217,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
217,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
218,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
218,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
219,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
219,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
220,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
220,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
221,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
221,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
222,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
222,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
223,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
223,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
224,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
224,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
225,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
225,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
226,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
226,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
227,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
227,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
228,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
228,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
229,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
229,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
230,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
230,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
231,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
231,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
232,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
